GROUP_SET, GROUP_ID, GROUP_NAME, TEAM_ID, TEAM_ABBREVIATION, GP, W, L, W_PCT, MIN, E_OFF_RATING, OFF_RATING, E_DEF_RATING, DEF_RATING, E_NET_RATING, NET_RATING, AST_PCT, AST_TO, AST_RATIO, OREB_PCT, DREB_PCT, REB_PCT, TM_TOV_PCT, EFG_PCT, TS_PCT, E_PACE, PACE, PACE_PER40, POSS, PIE, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, OFF_RATING_RANK, DEF_RATING_RANK, NET_RATING_RANK, AST_PCT_RANK, AST_TO_RANK, AST_RATIO_RANK, OREB_PCT_RANK, DREB_PCT_RANK, REB_PCT_RANK, TM_TOV_PCT_RANK, EFG_PCT_RANK, TS_PCT_RANK, PIE_RANK,p1,p2,p3,p4,p5,p1_cluster,p2_cluster,p3_cluster,p4_cluster,p5_cluster
Lineups, -2546-1626169-1628370-1629659-1630559-, C. Anthony - S. Johnson - M. Monk - T. Horton-Tucker - A. Reaves,1610612747,LAL,6,3,3,0.5,15.0,140.9,126.5,87.0,87.9,53.9,38.6,0.563,9.0,19.1,0.286,0.714,0.5,0.029,0.621,0.661,102.9,108.02,90.01,34,0.717,822,956,15870,7220,1530,4547,6201,4026,7744,29,5827,6199,8390,6616,7259,5093,5002,4295,C. Anthony,S. Johnson,M. Monk,T. Horton-Tucker,A. Reaves,0,0,3,6,0
Lineups, -203991-203992-1627789-1628381-1629027-, C. Capela - B. Bogdanovic - T. Luwawu-Cabarrot - J. Collins - T. Young,1610612737,ATL,1,0,1,0.0,15.0,101.9,100.0,116.0,118.8,-14.1,-18.8,0.583,1.17,15.2,0.35,0.867,0.571,0.188,0.482,0.494,103.9,103.67,86.39,32,0.405,6811,10195,5744,10195,1540,7496,11050,10786,7466,4661,8296,4547,5611,4992,12598,9362,10445,9914,C. Capela,B. Bogdanovic,T. Luwawu-Cabarrot,J. Collins,T. Young,5,3,7,5,1
Lineups, -203991-1626153-1628381-1629027-1629631-, C. Capela - D. Wright - J. Collins - T. Young - D. Hunter,1610612737,ATL,5,3,2,0.6,15.0,66.0,63.0,118.2,110.3,-52.2,-47.4,0.857,2.0,14.0,0.455,0.636,0.515,0.111,0.259,0.276,82.8,87.78,73.15,27,0.045,1120,956,13953,6953,1467,12885,10001,12873,3691,2231,9215,3404,10377,6503,9195,12797,13690,13628,C. Capela,D. Wright,J. Collins,T. Young,D. Hunter,5,6,5,1,0
Lineups, -202709-203482-1626168-1628402-1630180-, C. Joseph - K. Olynyk - T. Lyles - F. Jackson - S. Bey,1610612765,DET,6,0,6,0.0,15.0,115.8,110.5,119.0,105.4,-3.3,5.1,0.714,1.67,17.5,0.45,0.833,0.632,0.158,0.471,0.535,111.0,120.54,100.45,38,0.513,822,10195,17121,10195,1521,6669,9495,7025,5041,3599,6714,3434,5898,3729,11463,9488,8367,7720,C. Joseph,K. Olynyk,T. Lyles,F. Jackson,S. Bey,6,6,0,0,3
Lineups, -203468-1626195-1629637-1630230-1630631-, C. McCollum - W. Hernangomez - J. Hayes - N. Marshall - J. Alvarado,1610612740,NOP,5,2,3,0.4,15.0,138.3,138.9,114.9,111.8,23.4,27.1,0.313,1.0,10.2,0.5,0.846,0.655,0.139,0.613,0.673,109.0,110.24,91.86,36,0.579,1120,1646,15870,9083,1478,3314,10174,4938,11353,4735,10706,1743,5837,3513,10553,5185,4653,6421,C. McCollum,W. Hernangomez,J. Hayes,N. Marshall,J. Alvarado,1,5,2,7,6
Lineups, -1626224-1628374-1628386-1629636-1630205-, C. Osman - L. Markkanen - J. Allen - D. Garland - L. Stevens,1610612739,CLE,5,3,2,0.6,15.0,86.8,81.3,84.2,83.9,2.6,-2.6,0.667,1.2,15.0,0.133,0.6,0.4,0.156,0.435,0.482,98.2,101.7,84.75,32,0.622,1120,956,13953,6953,1531,10979,5753,9329,5427,4608,8344,9235,10661,11160,11437,10096,10579,5727,C. Osman,L. Markkanen,J. Allen,D. Garland,L. Stevens,0,3,5,1,0
Lineups, -101108-203109-1626166-1629028-1629661-, C. Paul - J. Crowder - C. Payne - D. Ayton - C. Johnson,1610612756,PHO,3,2,1,0.667,15.0,114.7,113.8,67.7,61.3,47.1,52.5,0.692,4.5,22.0,0.2,0.81,0.556,0.069,0.536,0.554,88.7,93.65,78.04,29,0.884,2316,1646,5744,6286,1456,6267,3593,3089,5326,441,4050,7956,6315,5497,7809,6944,7919,2910,C. Paul,J. Crowder,C. Payne,D. Ayton,C. Johnson,1,0,6,5,0
Lineups, -201571-1629717-1629726-1630231-1630578-, D. Augustin - A. Brooks - G. Mathews - K. Martin Jr. - A. Sengun,1610612745,HOU,2,0,2,0.0,15.0,119.8,112.1,103.7,96.9,16.1,15.2,0.667,3.33,21.7,0.188,0.714,0.433,0.091,0.6,0.599,98.2,105.05,87.54,33,0.558,3707,10195,13953,10195,1534,6473,6962,6088,5427,886,4090,8521,8390,10528,8404,5363,6609,6808,D. Augustin,A. Brooks,G. Mathews,K. Martin Jr.,A. Sengun,7,7,0,0,5
Lineups, -202722-203078-203484-203526-1626149-, D. Bertans - B. Beal - K. Caldwell-Pope - R. Neto - M. Harrell,1610612764,WAS,5,2,3,0.4,15.0,81.3,75.8,111.8,100.0,-30.5,-24.2,0.3,1.0,7.7,0.158,0.813,0.457,0.091,0.362,0.406,99.2,108.62,90.51,33,0.288,1120,1646,15870,9083,1572,11459,7053,11233,11358,4735,11364,8967,6291,9888,8404,11415,11887,11668,D. Bertans,B. Beal,K. Caldwell-Pope,R. Neto,M. Harrell,7,1,3,6,5
Lineups, -202722-203078-203526-1628398-1630166-, D. Bertans - B. Beal - R. Neto - K. Kuzma - D. Avdija,1610612764,WAS,2,2,0,1.0,15.0,82.4,77.8,96.4,97.0,-13.9,-19.2,0.778,2.33,15.2,0.15,0.933,0.486,0.083,0.362,0.425,109.1,112.12,93.43,36,0.327,3707,1646,1,1,1545,11330,6970,10836,4280,1996,8296,9022,5228,9316,8159,11415,11566,11222,D. Bertans,B. Beal,R. Neto,K. Kuzma,D. Avdija,7,1,6,3,0
Lineups, -202722-203484-203915-1626149-1628988-, D. Bertans - K. Caldwell-Pope - S. Dinwiddie - M. Harrell - A. Holiday,1610612764,WAS,2,1,1,0.5,15.0,64.6,64.7,104.0,102.9,-39.5,-38.2,0.625,1.67,11.9,0.19,0.778,0.462,0.088,0.293,0.343,105.8,106.2,88.5,34,0.247,3707,3401,5744,7220,1457,12826,9295,12370,6746,3599,10132,8505,6959,9753,8381,12602,12809,12205,D. Bertans,K. Caldwell-Pope,S. Dinwiddie,M. Harrell,A. Holiday,7,3,3,5,6
Lineups, -202722-203484-203915-1626149-1630557-, D. Bertans - K. Caldwell-Pope - S. Dinwiddie - M. Harrell - C. Kispert,1610612764,WAS,2,2,0,1.0,15.0,149.5,148.3,125.9,127.6,23.7,20.7,0.389,3.5,18.4,0.333,0.909,0.65,0.069,0.788,0.774,92.5,92.25,76.87,29,0.545,3707,1646,1,1,1499,2794,12231,5518,10588,805,6139,4591,5280,3535,7809,2302,2776,7108,D. Bertans,K. Caldwell-Pope,S. Dinwiddie,M. Harrell,C. Kispert,7,3,3,5,0
Lineups, -202722-203526-1626149-1628398-1630166-, D. Bertans - R. Neto - M. Harrell - K. Kuzma - D. Avdija,1610612764,WAS,6,3,3,0.5,15.0,105.5,103.1,116.9,112.1,-11.4,-9.0,0.75,3.0,21.4,0.071,0.813,0.467,0.094,0.521,0.564,100.4,103.7,86.42,32,0.478,822,956,15870,7220,1509,7406,10213,9862,4389,947,4158,9618,6291,9644,8658,7187,7653,8547,D. Bertans,R. Neto,M. Harrell,K. Kuzma,D. Avdija,7,6,5,3,0
Lineups, -202326-203085-1627854-1630192-1630538-, D. Cousins - A. Rivers - B. Forbes - Z. Nnaji - B. Hyland,1610612743,DEN,2,2,0,1.0,15.0,122.6,122.9,123.6,118.9,-1.0,3.9,0.688,2.75,22.0,0.25,0.706,0.485,0.114,0.597,0.631,113.0,115.07,95.89,35,0.471,3707,1646,1,1,1512,5033,11081,7114,5360,1633,4040,6707,8687,9327,9538,5609,5650,8661,D. Cousins,A. Rivers,B. Forbes,Z. Nnaji,B. Hyland,2,0,0,0,6
Lineups, -201942-1627936-1628972-1628993-1629750-, D. DeRozan - A. Caruso - T. Brown Jr. - A. Johnson - J. Green,1610612741,CHI,5,4,1,0.8,15.0,112.8,105.9,103.8,100.0,9.0,5.9,0.4,1.0,9.8,0.25,0.75,0.5,0.118,0.478,0.582,104.1,109.39,91.16,34,0.478,1120,591,5744,5853,1492,7178,7053,6967,10335,4735,10974,6707,7273,6616,9598,9395,7058,8549,D. DeRozan,A. Caruso,T. Brown Jr.,A. Johnson,J. Green,1,6,7,2,0
Lineups, -201942-1627884-1628366-1628396-1630245-, D. DeRozan - D. Jones Jr. - L. Ball - T. Bradley - A. Dosunmu,1610612741,CHI,6,3,3,0.5,15.0,139.9,130.0,100.4,110.0,39.5,20.0,0.294,5.0,12.5,0.462,0.318,0.371,0.033,0.617,0.631,100.1,98.83,82.36,30,0.653,822,956,15870,7220,1576,4144,9918,5554,11380,261,9588,3385,13622,12153,7275,5136,5631,5207,D. DeRozan,D. Jones Jr.,L. Ball,T. Bradley,A. Dosunmu,1,2,3,2,6
Lineups, -201942-202684-1627884-1629632-1629750-, D. DeRozan - T. Thompson - D. Jones Jr. - C. White - J. Green,1610612741,CHI,3,0,3,0.0,15.0,129.4,117.2,97.2,103.4,32.2,13.8,0.545,1.2,14.6,0.5,0.857,0.692,0.172,0.595,0.647,93.7,95.03,79.19,29,0.638,2316,10195,15870,10195,1569,5700,9330,6236,7903,4608,8481,1743,5636,2425,12253,5617,5260,5438,D. DeRozan,T. Thompson,D. Jones Jr.,C. White,J. Green,1,2,2,3,0
Lineups, -201942-202684-202696-203897-1630245-, D. DeRozan - T. Thompson - N. Vucevic - Z. LaVine - A. Dosunmu,1610612741,CHI,2,0,2,0.0,15.0,104.2,103.3,148.7,154.8,-44.5,-51.5,0.462,1.2,14.0,0.438,0.533,0.484,0.167,0.482,0.521,99.7,98.05,81.71,30,0.341,3707,10195,13953,10195,1523,7394,14658,13317,10055,4608,9215,3507,11386,9340,11595,9362,8793,10893,D. DeRozan,T. Thompson,N. Vucevic,Z. LaVine,A. Dosunmu,1,2,5,1,6
Lineups, -202324-1629647-1629660-1630544-1630581-, D. Favors - D. Bazley - T. Jerome - T. Mann - J. Giddey,1610612760,OKC,2,0,2,0.0,15.0,105.4,103.1,119.3,125.0,-14.0,-21.9,0.5,3.5,17.5,0.063,0.857,0.433,0.063,0.534,0.544,106.8,105.45,87.87,32,0.413,3707,10195,13953,10195,1577,7406,11713,11069,8093,805,6725,9633,5636,10528,7632,6975,8155,9789,D. Favors,D. Bazley,T. Jerome,T. Mann,J. Giddey,2,0,6,0,3
Lineups, -202324-1628983-1629647-1630544-1630581-, D. Favors - S. Gilgeous-Alexander - D. Bazley - T. Mann - J. Giddey,1610612760,OKC,3,0,3,0.0,15.0,100.7,97.1,114.0,115.2,-13.3,-18.1,0.357,0.71,12.5,0.091,0.917,0.522,0.206,0.6,0.617,104.0,105.44,87.87,34,0.404,2316,10195,15870,10195,1476,9630,10620,10738,10677,6945,9588,9550,5257,6371,13518,5363,6070,9918,D. Favors,S. Gilgeous-Alexander,D. Bazley,T. Mann,J. Giddey,2,1,0,0,3
Lineups, -202324-1628983-1629026-1629647-1629652-, D. Favors - S. Gilgeous-Alexander - K. Williams - D. Bazley - L. Dort,1610612760,OKC,7,4,3,0.571,15.0,107.0,97.1,113.6,107.7,-6.6,-10.6,0.364,2.0,10.5,0.0,0.632,0.364,0.059,0.5,0.572,111.0,119.51,99.59,34,0.464,612,591,15870,7106,1567,9630,9680,10048,10663,2231,10643,9656,10446,12199,7554,7316,7329,8801,D. Favors,S. Gilgeous-Alexander,K. Williams,D. Bazley,L. Dort,2,1,0,0,3
Lineups, -201568-203992-1628989-1629027-1630168-, D. Gallinari - B. Bogdanovic - K. Huerter - T. Young - O. Okongwu,1610612737,ATL,10,3,7,0.3,15.0,97.3,97.2,99.8,94.1,-2.4,3.1,0.692,1.5,16.7,0.429,0.769,0.559,0.167,0.438,0.487,106.6,109.66,91.38,36,0.443,295,956,17218,9831,1465,9622,6792,7175,5326,3836,6929,3530,7138,5480,11595,9976,10521,9230,D. Gallinari,B. Bogdanovic,K. Huerter,T. Young,O. Okongwu,0,3,3,1,5
Lineups, -1627749-1627751-1627854-1628401-1629640-, D. Murray - J. Poeltl - B. Forbes - D. White - K. Johnson,1610612759,SAS,7,3,4,0.429,15.0,84.2,78.8,119.5,109.7,-35.4,-30.9,0.417,1.67,11.9,0.222,0.636,0.379,0.091,0.417,0.421,95.8,103.32,86.1,33,0.345,612,956,16599,9025,1531,11302,9908,11799,10301,3599,10132,7699,10377,11938,8404,10354,11605,10848,D. Murray,J. Poeltl,B. Forbes,D. White,K. Johnson,1,5,0,3,6
Lineups, -1627749-1627751-1629022-1629640-1630563-, D. Murray - J. Poeltl - L. Walker IV - K. Johnson - J. Primo,1610612759,SAS,6,4,2,0.667,15.0,73.3,70.6,91.2,89.5,-17.9,-18.9,0.8,1.6,18.6,0.118,0.8,0.438,0.147,0.407,0.417,112.7,115.82,96.51,34,0.337,822,591,13953,6286,1525,11981,6380,10805,3987,3745,6072,9401,6350,10433,11157,10583,11658,10920,D. Murray,J. Poeltl,L. Walker IV,K. Johnson,J. Primo,1,5,0,6,7
Lineups, -1627749-1628380-1629640-1630170-1630563-, D. Murray - Z. Collins - K. Johnson - D. Vassell - J. Primo,1610612759,SAS,5,4,1,0.8,15.0,130.1,127.3,108.0,102.9,22.1,24.3,0.5,3.5,14.9,0.412,0.625,0.515,0.061,0.516,0.579,105.1,108.89,90.74,33,0.552,1120,591,5744,5853,1546,4425,9295,5250,8093,805,8418,3747,10473,6503,7620,7244,7170,6948,D. Murray,Z. Collins,K. Johnson,D. Vassell,J. Primo,1,2,6,0,7
Lineups, -201565-202692-203457-203944-1629628-, D. Rose - A. Burks - N. Noel - J. Randle - R. Barrett,1610612752,NYK,4,2,2,0.5,15.0,98.7,96.9,86.2,90.6,12.5,6.3,0.364,1.0,9.5,0.353,0.688,0.515,0.125,0.411,0.478,107.1,105.37,87.81,32,0.573,1571,1646,13953,7220,1575,9640,6494,6948,10663,4735,10991,4516,8894,6503,9775,10541,10634,6526,D. Rose,A. Burks,N. Noel,J. Randle,R. Barrett,6,3,2,1,3
Lineups, -201565-202692-1630167-1630193-1630579-, D. Rose - A. Burks - O. Toppin - I. Quickley - J. Sims,1610612752,NYK,4,2,2,0.5,15.0,93.5,93.9,104.2,106.3,-10.7,-12.3,0.75,2.0,14.0,0.211,0.625,0.4,0.091,0.385,0.482,103.7,102.49,85.4,33,0.44,1571,1646,13953,7220,1482,9837,9555,10162,4389,2231,9215,7911,10473,11160,8404,11020,10583,9284,D. Rose,A. Burks,O. Toppin,I. Quickley,J. Sims,6,3,0,3,2
Lineups, -201565-203095-203457-203944-1629628-, D. Rose - E. Fournier - N. Noel - J. Randle - R. Barrett,1610612752,NYK,6,3,3,0.5,15.0,82.5,80.0,111.2,100.0,-28.7,-20.0,0.444,1.33,10.5,0.222,0.8,0.485,0.1,0.333,0.399,92.7,99.25,82.71,30,0.362,822,956,15870,7220,1551,11015,7053,10860,10114,4347,10643,7699,6350,9327,8760,11593,12083,10649,D. Rose,E. Fournier,N. Noel,J. Randle,R. Barrett,6,3,2,1,3
Lineups, -201565-203457-1629628-1630167-1630193-, D. Rose - N. Noel - R. Barrett - O. Toppin - I. Quickley,1610612752,NYK,3,1,2,0.333,15.0,119.9,116.7,102.0,96.9,17.9,19.8,0.385,0.83,11.4,0.529,0.75,0.636,0.2,0.5,0.543,93.1,96.83,80.69,30,0.523,2316,3401,13953,9264,1457,5728,6962,5683,10595,6794,10263,1735,7273,3629,12750,7316,8176,7537,D. Rose,N. Noel,R. Barrett,O. Toppin,I. Quickley,6,2,3,0,3
Lineups, -201565-201959-202692-203944-1630193-, D. Rose - T. Gibson - A. Burks - J. Randle - I. Quickley,1610612752,NYK,8,3,5,0.375,15.0,84.9,81.3,94.1,100.0,-9.2,-18.8,0.667,0.86,15.0,0.214,0.588,0.419,0.219,0.523,0.528,98.7,97.74,81.45,32,0.452,464,956,16937,9225,1446,10979,7053,10786,5427,6778,8344,7873,11029,10949,13627,7159,8626,9021,D. Rose,T. Gibson,A. Burks,J. Randle,I. Quickley,6,2,3,1,3
Lineups, -1627734-1627747-1627763-1629052-1630537-, D. Sabonis - C. LeVert - M. Brogdon - O. Brissett - C. Duarte,1610612754,IND,5,2,3,0.4,15.0,96.3,92.6,129.8,125.9,-33.5,-33.3,0.444,0.8,10.0,0.563,0.733,0.645,0.185,0.375,0.447,83.5,86.48,72.06,27,0.33,1120,1646,15870,9083,1514,9926,12130,11886,10114,6817,10710,1675,8167,3569,12578,11060,11137,11198,D. Sabonis,C. LeVert,M. Brogdon,O. Brissett,C. Duarte,1,3,1,0,3
Lineups, -201569-1626174-1628464-1629726-1630256-, E. Gordon - C. Wood - D. Theis - G. Mathews - J. Tate,1610612745,HOU,1,1,0,1.0,15.0,139.5,134.5,129.1,131.0,10.4,3.4,0.583,1.75,17.9,0.25,0.786,0.538,0.138,0.674,0.723,92.9,93.84,78.2,29,0.521,6811,3401,1,1,1536,3571,12540,7148,7466,3492,6498,6707,6879,5982,10532,3777,3702,7570,E. Gordon,C. Wood,D. Theis,G. Mathews,J. Tate,3,5,0,0,3
Lineups, -201569-1627863-1629717-1630231-1630578-, E. Gordon - D. House Jr. - A. Brooks - K. Martin Jr. - A. Sengun,1610612745,HOU,5,4,1,0.8,15.0,56.8,58.8,103.9,100.0,-47.1,-41.2,1.0,1.17,15.9,0.174,0.647,0.375,0.176,0.304,0.331,110.0,110.21,91.84,34,0.204,1120,591,5744,5853,1477,13153,7053,12580,1,4661,7925,8650,10296,11947,12317,12464,13304,12526,E. Gordon,D. House Jr.,A. Brooks,K. Martin Jr.,A. Sengun,3,0,7,0,5
Lineups, -201569-1628021-1629726-1630231-1630528-, E. Gordon - D. Nwaba - G. Mathews - K. Martin Jr. - J. Christopher,1610612745,HOU,3,1,2,0.333,15.0,119.6,115.4,124.6,122.9,-5.0,-7.5,0.444,2.0,14.5,0.391,0.909,0.559,0.103,0.539,0.554,112.6,115.49,96.24,39,0.443,2316,3401,13953,9264,1455,5993,11616,9698,10114,2231,8498,4175,5280,5480,9037,6874,7939,9234,E. Gordon,D. Nwaba,G. Mathews,K. Martin Jr.,J. Christopher,3,2,0,0,6
Lineups, -201569-1629726-1630256-1630528-1630578-, E. Gordon - G. Mathews - J. Tate - J. Christopher - A. Sengun,1610612745,HOU,7,2,5,0.286,15.0,122.4,116.1,98.2,90.3,24.3,25.8,0.417,1.67,11.1,0.45,0.733,0.571,0.097,0.435,0.508,94.1,100.77,83.97,31,0.535,612,1646,16937,9838,1546,5949,6475,5041,10301,3599,10270,3434,8167,4992,8736,10091,9190,7299,E. Gordon,G. Mathews,J. Tate,J. Christopher,A. Sengun,3,0,3,6,5
Lineups, -203914-1628976-1629678-1629755-1630532-, G. Harris - W. Carter Jr. - A. Schofield - H. Gravett - F. Wagner,1610612753,ORL,2,0,2,0.0,15.0,111.7,106.9,123.5,127.6,-11.8,-20.7,0.5,2.0,15.8,0.214,0.714,0.464,0.103,0.519,0.558,94.5,94.91,79.09,29,0.425,3707,10195,13953,10195,1564,7105,12231,11000,8093,2231,7936,7873,8390,9725,9048,7203,7811,9597,G. Harris,W. Carter Jr.,A. Schofield,H. Gravett,F. Wagner,0,5,7,6,3
Lineups, -202330-1626162-1626179-1628970-1630163-, G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - L. Ball,1610612766,CHO,8,6,2,0.75,15.0,129.2,120.0,98.6,100.0,30.6,20.0,0.563,4.5,17.6,0.143,0.636,0.444,0.05,0.655,0.683,120.1,123.84,103.2,40,0.728,464,288,13953,5984,1554,5246,7053,5554,7744,441,6593,9041,10377,10142,7420,4332,4467,4183,G. Hayward,K. Oubre Jr.,T. Rozier,M. Bridges,L. Ball,3,0,3,3,1
Lineups, -202330-1626179-1628970-1630163-1630208-, G. Hayward - T. Rozier - M. Bridges - L. Ball - N. Richards,1610612766,CHO,5,2,3,0.4,15.0,86.1,80.0,141.8,141.7,-55.7,-61.7,0.6,1.2,13.3,0.222,0.846,0.484,0.143,0.429,0.444,112.8,116.98,97.48,35,0.2,1120,1646,15870,9083,1577,11015,13654,13712,6993,4608,9339,7699,5837,9340,10604,10143,11171,12531,G. Hayward,T. Rozier,M. Bridges,L. Ball,N. Richards,3,3,3,1,2
Lineups, -201588-203114-203507-1626171-1626192-, G. Hill - K. Middleton - G. Antetokounmpo - B. Portis - P. Connaughton,1610612749,MIL,8,7,1,0.875,15.0,94.9,91.9,116.9,112.1,-22.1,-20.2,0.545,1.5,13.0,0.211,1.0,0.545,0.108,0.417,0.488,106.4,110.34,91.95,37,0.374,464,212,5744,5763,1480,9982,10213,10982,7903,3836,9505,7911,1,5774,9162,10354,10513,10462,G. Hill,K. Middleton,G. Antetokounmpo,B. Portis,P. Connaughton,0,1,1,5,0
Lineups, -1627780-1627814-1629308-1630228-1630541-, G. Payton II - D. Lee - J. Toscano-Anderson - J. Kuminga - M. Moody,1610612744,GSW,3,2,1,0.667,15.0,132.3,119.4,114.6,126.7,17.7,-7.3,0.615,4.0,19.5,0.154,0.688,0.448,0.065,0.646,0.662,100.2,100.05,83.37,31,0.519,2316,1646,5744,6286,1570,5520,12158,9691,6903,480,5687,8978,8894,10113,7695,4453,4996,7603,G. Payton II,D. Lee,J. Toscano-Anderson,J. Kuminga,M. Moody,0,0,6,0,7
Lineups, -203084-1626158-1627741-1628963-1630169-, H. Barnes - R. Holmes - B. Hield - M. Bagley III - T. Haliburton,1610612758,SAC,3,0,3,0.0,15.0,96.5,100.0,119.8,119.4,-23.3,-19.4,0.615,2.67,17.0,0.3,0.722,0.5,0.091,0.439,0.469,103.4,101.72,84.77,33,0.458,2316,10195,15870,10195,1497,7496,11111,10840,6903,1670,6887,6031,8332,6616,8404,9973,10778,8904,H. Barnes,R. Holmes,B. Hield,M. Bagley III,T. Haliburton,3,5,3,2,1
Lineups, -203084-1626158-1628368-1629056-1630169-, H. Barnes - R. Holmes - D. Fox - T. Davis - T. Haliburton,1610612758,SAC,5,2,3,0.4,15.0,127.5,122.2,114.0,117.6,13.4,4.6,0.438,1.4,15.2,0.231,0.722,0.516,0.139,0.621,0.677,111.7,112.34,93.61,36,0.6,1120,1646,15870,9083,1519,5063,10954,7064,10161,4278,8296,7621,8332,6479,10553,5093,4575,6007,H. Barnes,R. Holmes,D. Fox,T. Davis,T. Haliburton,3,5,1,0,1
Lineups, -1628977-1630180-1630191-1630240-1630595-, H. Diallo - S. Bey - I. Stewart - S. Lee - C. Cunningham,1610612765,DET,6,1,5,0.167,15.0,93.9,102.8,86.6,82.4,7.3,20.4,0.429,1.2,12.0,0.381,0.923,0.588,0.139,0.456,0.482,112.1,109.45,91.21,36,0.587,822,3401,16937,10141,1460,7427,5555,5528,10178,4608,10100,4238,5245,4761,10553,9719,10588,6299,H. Diallo,S. Bey,I. Stewart,S. Lee,C. Cunningham,2,3,5,6,1
Lineups, -202397-203484-1628398-1630166-1630264-, I. Smith - K. Caldwell-Pope - K. Kuzma - D. Avdija - A. Gill,1610612764,WAS,3,2,1,0.667,15.0,128.2,125.0,117.5,109.1,10.7,15.9,0.667,3.33,22.7,0.167,0.692,0.44,0.094,0.648,0.685,99.6,104.72,87.27,32,0.581,2316,1646,5744,6286,1528,4595,9823,6043,5427,886,3614,8669,8829,10407,8658,4438,4429,6396,I. Smith,K. Caldwell-Pope,K. Kuzma,D. Avdija,A. Gill,6,3,3,0,2
Lineups, -202397-1630208-1630539-1630547-1630550-, I. Smith - N. Richards - K. Jones - J. Bouknight - J. Thor,1610612766,CHO,4,2,2,0.5,15.0,122.0,111.4,91.8,97.1,30.3,14.4,0.733,1.83,22.0,0.308,0.611,0.484,0.171,0.635,0.651,105.8,107.53,89.61,35,0.68,1571,1646,13953,7220,1452,6537,6975,6140,4952,3417,4040,5963,10641,9340,12248,4663,5203,4723,I. Smith,N. Richards,K. Jones,J. Bouknight,J. Thor,6,2,7,7,7
Lineups, -202738-1626149-1626162-1629023-1630163-, I. Thomas - M. Harrell - K. Oubre Jr. - P. Washington - L. Ball,1610612766,CHO,8,5,3,0.625,15.0,113.8,111.1,106.0,102.7,7.7,8.4,0.786,2.2,22.0,0.267,0.706,0.5,0.139,0.574,0.603,112.5,115.66,96.38,36,0.553,464,397,15870,6907,1491,6550,9275,6736,4262,2141,4040,6584,8687,6616,10553,6069,6444,6935,I. Thomas,M. Harrell,K. Oubre Jr.,P. Washington,L. Ball,0,5,0,0,1
Lineups, -1627759-1628401-1628464-1629684-1630202-, J. Brown - D. White - D. Theis - G. Williams - P. Pritchard,1610612738,BOS,5,4,1,0.8,15.0,84.3,80.6,117.2,112.5,-32.8,-31.9,0.444,2.0,10.5,0.167,0.75,0.4,0.065,0.365,0.436,97.7,101.93,84.94,31,0.265,1120,591,5744,5853,1536,11009,10225,11834,10114,2231,10643,8669,7273,11160,7695,11378,11303,11945,J. Brown,D. White,D. Theis,G. Williams,P. Pritchard,1,3,0,0,0
Lineups, -203109-1626166-1628969-1629028-1629661-, J. Crowder - C. Payne - M. Bridges - D. Ayton - C. Johnson,1610612756,PHO,2,2,0,1.0,15.0,152.9,150.0,105.5,91.7,47.4,58.3,0.75,4.0,27.3,0.0,0.688,0.458,0.094,0.833,0.845,103.6,112.37,93.64,32,0.697,3707,1646,1,1,1587,2165,6586,2836,4389,480,1865,9656,8894,9860,8658,1837,2109,4527,J. Crowder,C. Payne,M. Bridges,D. Ayton,C. Johnson,0,6,3,5,0
Lineups, -201145-203932-203999-1628420-1630538-, J. Green - A. Gordon - N. Jokic - M. Morris - B. Hyland,1610612743,DEN,8,6,2,0.75,15.0,130.0,130.6,88.5,79.4,41.5,51.1,0.8,2.4,23.5,0.25,0.762,0.576,0.139,0.63,0.709,104.3,109.46,91.22,36,0.857,464,288,13953,5984,1463,4133,5203,3127,3987,1960,3348,6707,7218,4976,10553,4721,3910,3026,J. Green,A. Gordon,N. Jokic,M. Morris,B. Hyland,2,3,1,3,6
Lineups, -201935-201949-201988-1628971-1629651-, J. Harden - J. Johnson - P. Mills - B. Brown - N. Claxton,1610612751,BRK,3,2,1,0.667,15.0,83.8,89.3,98.6,96.8,-14.8,-7.5,0.75,0.75,16.7,0.154,0.647,0.433,0.286,0.528,0.547,96.1,94.09,78.41,28,0.413,2316,1646,5744,6286,1507,10200,6955,9699,4389,6856,6929,8978,10296,10528,14923,7082,8081,9795,J. Harden,J. Johnson,P. Mills,B. Brown,N. Claxton,1,0,0,0,2
Lineups, -203200-1627734-1628978-1629002-1630558-, J. Holiday - D. Sabonis - D. DiVincenzo - C. Metu - D. Mitchell,1610612758,SAC,3,0,3,0.0,15.0,123.5,118.8,131.6,131.0,-8.0,-12.3,0.846,2.2,23.9,0.25,0.833,0.542,0.156,0.7,0.71,98.5,100.73,83.94,32,0.523,2316,10195,15870,10195,1584,5560,12540,10160,3766,2141,3293,6707,5898,5936,11437,3323,3888,7535,J. Holiday,D. Sabonis,D. DiVincenzo,C. Metu,D. Mitchell,0,1,6,0,6
